Date,Category,Amount,Type
10/28/2016 07:19:00,transportation,400,Expense
10/28/2016 07:19:00,health,2210,Expense
10/30/2016 15:03:00,salary,566470,Expense
10/31/2016 07:36:00,festivals,19990,Expense
11/01/2016 00:00:00,investment,10000,Expense
11/03/2016 00:00:00,education,200,Expense
11/03/2016 00:00:00,food,600,Expense
11/03/2016 00:00:00,other,2500,Expense
11/04/2016 00:00:00,food,12790,Expense
11/04/2016 00:00:00,subscription,2510,Expense
11/08/2016 00:00:00,investment,112860,Expense
11/09/2016 00:00:00,transportation,200,Expense
11/09/2016 00:00:00,food,350,Expense
11/09/2016 00:00:00,food,700,Expense
11/12/2016 00:00:00,health,2570,Expense
11/12/2016 00:00:00,health,2000,Expense
11/12/2016 00:00:00,other,450,Expense
11/14/2016 20:02:00,transportation,46620,Expense
11/14/2016 20:03:00,transportation,18000,Expense
11/15/2016 20:22:00,food,1800,Expense
11/15/2016 20:23:00,other,100,Expense
11/15/2016 20:23:00,food,200,Expense
11/17/2016 20:17:00,food,100,Expense
11/19/2016 11:58:00,transportation,800,Expense
11/19/2016 11:58:00,food,400,Expense
11/19/2016 11:58:00,other,7400,Expense
11/19/2016 11:58:00,transportation,3380,Expense
11/19/2016 11:58:00,transportation,400,Expense
11/19/2016 11:58:00,transportation,1000,Expense
11/19/2016 11:58:00,transportation,540,Expense
11/19/2016 12:12:00,transportation,400,Expense
11/19/2016 12:12:00,transportation,940,Expense
11/19/2016 12:12:00,other,1000,Expense
11/19/2016 12:12:00,food,400,Expense
11/19/2016 12:12:00,transportation,500,Expense
11/19/2016 12:12:00,food,10870,Expense
11/19/2016 12:12:00,food,20,Expense
11/20/2016 11:58:00,transportation,500,Expense
11/21/2016 09:41:00,transportation,700,Expense
11/21/2016 09:41:00,transportation,500,Expense
11/21/2016 09:41:00,health,150,Expense
11/25/2016 09:27:00,subscription,2510,Expense
11/25/2016 09:28:00,bonus,50,Expense
11/28/2016 06:17:00,food,200,Expense
11/28/2016 18:03:00,other,80,Expense
11/28/2016 18:04:00,household,205000,Expense
11/29/2016 21:44:00,family,600,Expense
11/30/2016 06:53:00,subscription,980,Expense
11/30/2016 11:32:00,subscription,2510,Expense
11/30/2016 11:33:00,bonus,50,Expense
11/30/2016 13:56:00,salary,565860,Expense
11/30/2016 20:00:00,family,5000,Expense
12/01/2016 00:00:00,apparel,2000,Expense
12/04/2016 00:00:00,investment,10000,Expense
12/06/2016 00:00:00,food,840,Expense
12/06/2016 00:00:00,subscription,2510,Expense
12/07/2016 00:00:00,investment,10000,Expense
12/09/2016 00:00:00,food,200,Expense
12/09/2016 00:00:00,food,350,Expense
12/10/2016 00:00:00,food,1500,Expense
12/11/2016 00:00:00,health,550,Expense
12/11/2016 00:00:00,food,100,Expense
12/13/2016 18:20:00,gift,3500,Expense
12/13/2016 21:42:00,household,250,Expense
12/13/2016 21:43:00,other,350,Expense
12/14/2016 21:43:00,food,2000,Expense
12/17/2016 13:42:00,subscription,3010,Expense
12/17/2016 13:42:00,bonus,110,Expense
12/18/2016 20:18:00,family,20000,Expense
12/18/2016 20:18:00,bonus,50,Expense
12/19/2016 17:07:00,food,1700,Expense
12/19/2016 17:08:00,food,290,Expense
12/19/2016 18:28:00,household,490,Expense
12/19/2016 18:29:00,food,300,Expense
12/21/2016 19:58:00,transportation,19000,Expense
12/21/2016 19:59:00,transportation,2518,Expense
12/21/2016 21:57:00,family,18740,Expense
12/22/2016 10:39:00,transportation,118,Expense
12/22/2016 11:15:00,gift,2850,Expense
12/25/2016 14:10:00,subscription,3010,Expense
12/28/2016 18:40:00,other,17800,Expense
12/28/2016 18:41:00,food,100,Expense
12/29/2016 07:40:00,gift,31950,Expense
12/29/2016 07:56:00,transportation,4030,Expense
12/29/2016 09:00:00,subscription,2140,Expense
12/29/2016 18:06:00,food,140,Expense
12/29/2016 19:16:00,food,100,Expense
12/29/2016 19:17:00,other,250,Expense
12/30/2016 21:30:00,transportation,1000,Expense
12/31/2016 09:09:00,food,1600,Expense
12/31/2016 13:47:00,subscription,28160,Expense
12/31/2016 13:48:00,salary,565740,Expense
12/31/2016 15:39:00,food,1700,Expense
12/31/2016 15:40:00,health,240,Expense
12/31/2016 17:39:00,gift,10960,Expense
12/31/2016 19:34:00,food,250,Expense
12/31/2016 20:11:00,food,3750,Expense
12/31/2016 20:11:00,food,770,Expense
01/01/2017 00:00:00,money transfer,1000000,Expense
01/01/2017 00:00:00,public provident fund,100000,Expense
01/01/2017 00:00:00,health,3000,Expense
01/01/2017 00:00:00,household,500,Expense
01/01/2017 00:00:00,food,400,Expense
01/01/2017 00:00:00,health,3540,Expense
01/01/2017 00:00:00,food,5100,Expense
01/01/2017 00:00:00,food,3400,Expense
01/02/2017 00:00:00,subscription,3010,Expense
01/02/2017 00:00:00,food,330,Expense
01/02/2017 00:00:00,public provident fund,100000,Expense
01/02/2017 00:00:00,money transfer,100000,Expense
01/03/2017 00:00:00,money transfer,100000,Expense
01/03/2017 00:00:00,public provident fund,100000,Expense
01/03/2017 00:00:00,household,500,Expense
01/04/2017 00:00:00,food,520,Expense
01/04/2017 00:00:00,money transfer,100000,Expense
01/04/2017 00:00:00,public provident fund,100000,Expense
01/04/2017 00:00:00,food,100,Expense
01/04/2017 00:00:00,food,400,Expense
01/05/2017 00:00:00,transportation,300,Expense
01/05/2017 00:00:00,apparel,5990,Expense
01/05/2017 00:00:00,maid,10000,Expense
01/05/2017 00:00:00,other,1000,Expense
01/05/2017 00:00:00,food,3210,Expense
01/05/2017 00:00:00,public provident fund,100000,Expense
01/05/2017 00:00:00,money transfer,100000,Expense
01/05/2017 00:00:00,transportation,100,Expense
01/05/2017 00:00:00,food,470,Expense
01/05/2017 00:00:00,apparel,3990,Expense
01/06/2017 00:00:00,food,240,Expense
01/06/2017 00:00:00,money transfer,100000,Expense
01/06/2017 00:00:00,maid,10000,Expense
01/06/2017 00:00:00,public provident fund,100000,Expense
01/06/2017 00:00:00,saving bank account 2,1000,Expense
01/06/2017 00:00:00,food,650,Expense
01/07/2017 00:00:00,saving bank account 2,1000,Expense
01/07/2017 00:00:00,transportation,17110,Expense
01/07/2017 00:00:00,recurring deposit,10000,Expense
01/07/2017 00:00:00,money transfer,100000,Expense
01/07/2017 00:00:00,public provident fund,100000,Expense
01/08/2017 00:00:00,public provident fund,100000,Expense
01/08/2017 00:00:00,recurring deposit,10000,Expense
01/08/2017 00:00:00,health,100,Expense
01/08/2017 00:00:00,apparel,3990,Expense
01/08/2017 00:00:00,money transfer,100000,Expense
01/09/2017 00:00:00,maid,8200,Expense
01/09/2017 00:00:00,recurring deposit,10000,Expense
01/09/2017 00:00:00,food,660,Expense
01/09/2017 00:00:00,public provident fund,100000,Expense
01/09/2017 00:00:00,money transfer,100000,Expense
01/10/2017 00:00:00,money transfer,100000,Expense
01/10/2017 00:00:00,recurring deposit,10000,Expense
01/10/2017 00:00:00,subscription,1490,Expense
01/10/2017 00:00:00,public provident fund,100000,Expense
01/11/2017 00:00:00,public provident fund,100000,Expense
01/11/2017 00:00:00,recurring deposit,10000,Expense
01/11/2017 00:00:00,salary,782980,Expense
01/11/2017 00:00:00,subscription,2960,Expense
01/11/2017 00:00:00,money transfer,100000,Expense
01/12/2017 00:00:00,recurring deposit,10000,Expense
01/12/2017 00:00:00,saving bank account 1,1000000,Expense
01/12/2017 00:00:00,saving bank account 1,20000,Expense
01/12/2017 00:00:00,maid,20000,Expense
01/12/2017 00:00:00,food,690,Expense
01/12/2017 00:00:00,gpay reward,60,Expense
01/12/2017 00:00:00,food,1250,Expense
01/12/2017 00:00:00,public provident fund,400000,Expense
01/15/2017 08:25:00,food,5400,Expense
01/15/2017 08:25:00,food,1400,Expense
01/16/2017 08:25:00,other,500,Expense
01/16/2017 11:01:00,household,24000,Expense
01/16/2017 16:02:00,transportation,400,Expense
01/19/2017 00:12:00,family,1450,Expense
01/19/2017 00:13:00,food,200,Expense
01/20/2017 19:23:00,subscription,3010,Expense
01/21/2017 19:23:00,subscription,1490,Expense
01/22/2017 19:20:00,food,4100,Expense
01/22/2017 19:20:00,family,20000,Expense
01/23/2017 11:27:00,gift,6490,Expense
01/23/2017 19:16:00,subscription,1810,Expense
01/29/2017 19:22:00,transportation,300,Expense
01/29/2017 19:23:00,transportation,5100,Expense
01/29/2017 19:23:00,transportation,300,Expense
01/29/2017 19:24:00,food,350,Expense
01/29/2017 19:24:00,food,350,Expense
01/29/2017 19:26:00,food,300,Expense
01/29/2017 20:19:00,food,600,Expense
01/29/2017 20:20:00,food,2500,Expense
01/30/2017 07:24:00,food,350,Expense
01/30/2017 07:24:00,food,150,Expense
01/31/2017 09:22:00,salary,631010,Expense
01/31/2017 09:22:00,food,350,Expense
02/01/2017 00:00:00,household,1100,Expense
02/01/2017 00:00:00,transportation,600,Expense
02/01/2017 00:00:00,food,3860,Expense
02/02/2017 00:00:00,subscription,3010,Expense
02/02/2017 00:00:00,food,11600,Expense
02/05/2017 00:00:00,apparel,24210,Expense
02/05/2017 00:00:00,health,400,Expense
02/05/2017 00:00:00,food,640,Expense
02/05/2017 00:00:00,food,200,Expense
02/06/2017 00:00:00,food,200,Expense
02/06/2017 00:00:00,food,1410,Expense
02/07/2017 00:00:00,food,1400,Expense
02/08/2017 00:00:00,subscription,27000,Expense
02/08/2017 00:00:00,food,140,Expense
02/08/2017 00:00:00,food,660,Expense
02/10/2017 00:00:00,household,30550,Expense
02/10/2017 00:00:00,maid,20000,Expense
02/11/2017 00:00:00,food,200,Expense
02/11/2017 00:00:00,other,1300,Expense
02/12/2017 00:00:00,food,350,Expense
02/12/2017 00:00:00,food,690,Expense
02/13/2017 17:20:00,subscription,3010,Expense
02/15/2017 00:00:00,life insurance,112860,Expense
02/16/2017 17:32:00,gift,4000,Expense
02/18/2017 11:12:00,subscription,3010,Expense
02/18/2017 13:19:00,family,5000,Expense
02/19/2017 08:04:00,apparel,4980,Expense
02/19/2017 08:04:00,education,250,Expense
02/19/2017 08:04:00,food,300,Expense
02/19/2017 08:04:00,money transfer,230,Expense
02/21/2017 22:00:00,food,100,Expense
02/22/2017 21:59:00,transportation,55000,Expense
02/22/2017 22:00:00,education,300,Expense
02/23/2017 02:14:00,food,800,Expense
02/24/2017 13:09:00,food,1000,Expense
02/24/2017 13:09:00,food,300,Expense
02/24/2017 13:09:00,food,750,Expense
02/25/2017 13:21:00,food,2470,Expense
02/25/2017 20:29:00,subscription,1000,Expense
02/25/2017 20:39:00,food,3180,Expense
02/25/2017 20:40:00,household,9200,Expense
02/25/2017 20:41:00,household,85000,Expense
02/25/2017 20:41:00,household,16000,Expense
02/26/2017 00:00:00,food,580,Expense
02/26/2017 00:01:00,household,3600,Expense
02/26/2017 10:54:00,household,8460,Expense
02/26/2017 23:59:00,transportation,300,Expense
02/26/2017 23:59:00,transportation,200,Expense
02/27/2017 09:17:00,food,760,Expense
02/27/2017 09:18:00,household,550,Expense
02/27/2017 18:31:00,food,880,Expense
02/27/2017 18:42:00,transportation,300,Expense
02/27/2017 18:42:00,transportation,400,Expense
02/28/2017 12:32:00,transportation,570,Expense
02/28/2017 12:32:00,transportation,800,Expense
02/28/2017 12:32:00,transportation,300,Expense
02/28/2017 22:01:00,transportation,400,Expense
02/28/2017 22:06:00,food,300,Expense
02/28/2017 22:07:00,transportation,200,Expense
02/28/2017 22:08:00,food,24210,Expense
02/28/2017 22:09:00,other,4000,Expense
02/28/2017 22:09:00,food,100,Expense
02/28/2017 22:09:00,transportation,120,Expense
02/28/2017 22:11:00,transportation,100,Expense
02/28/2017 22:13:00,transportation,300,Expense
02/28/2017 22:13:00,transportation,400,Expense
02/28/2017 22:13:00,salary,560210,Expense
02/28/2017 22:13:00,food,850,Expense
03/01/2017 00:00:00,subscription,281692,Expense
03/01/2017 00:00:00,food,1400,Expense
03/01/2017 00:00:00,food,500,Expense
03/01/2017 00:00:00,food,200,Expense
03/01/2017 00:00:00,food,3100,Expense
03/01/2017 00:00:00,food,700,Expense
03/01/2017 00:00:00,food,310,Expense
03/01/2017 00:00:00,culture,4000,Expense
03/01/2017 00:00:00,transportation,200,Expense
03/01/2017 00:00:00,transportation,300,Expense
03/01/2017 00:00:00,food,3300,Expense
03/02/2017 00:00:00,health,80,Expense
03/02/2017 00:00:00,food,41225,Expense
03/02/2017 00:00:00,food,120,Expense
03/02/2017 00:00:00,food,100,Expense
03/02/2017 00:00:00,food,500,Expense
03/02/2017 00:00:00,subscription,27001,Expense
03/03/2017 00:00:00,food,1480,Expense
03/04/2017 00:00:00,food,600,Expense
03/04/2017 00:00:00,subscription,27001,Expense
03/05/2017 00:00:00,transportation,150,Expense
03/05/2017 00:00:00,transportation,600,Expense
03/05/2017 00:00:00,gift,18110,Expense
03/05/2017 00:00:00,subscription,27001,Expense
03/05/2017 00:00:00,transportation,11000,Expense
03/05/2017 00:00:00,household,88250,Expense
03/05/2017 00:00:00,transportation,100,Expense
03/05/2017 00:00:00,transportation,300,Expense
03/06/2017 00:00:00,subscription,27001,Expense
03/06/2017 00:00:00,food,24295,Expense
03/06/2017 00:00:00,household,2670,Expense
03/06/2017 00:00:00,food,200,Expense
03/07/2017 00:00:00,other,50,Expense
03/07/2017 00:00:00,subscription,1700,Expense
03/08/2017 00:00:00,subscription,1700,Expense
03/09/2017 00:00:00,subscription,1700,Expense
03/09/2017 00:00:00,other,150,Expense
03/11/2017 00:00:00,saving bank account 1,20000,Expense
03/11/2017 00:00:00,subscription,27000,Expense
03/12/2017 00:00:00,other,200,Expense
03/12/2017 00:00:00,food,2900,Expense
03/12/2017 00:00:00,food,300,Expense
03/12/2017 00:00:00,beauty,1600,Expense
03/13/2017 14:08:00,household,16000,Expense
03/13/2017 21:30:00,beauty,1000,Expense
03/13/2017 21:46:00,household,4000,Expense
03/13/2017 21:47:00,food,1000,Expense
03/14/2017 20:20:00,household,3000,Expense
03/15/2017 06:17:00,food,400,Expense
03/15/2017 06:17:00,household,500,Expense
03/15/2017 06:17:00,household,1110,Expense
03/16/2017 20:39:00,subscription,28200,Expense
03/16/2017 20:40:00,other,700,Expense
03/18/2017 09:41:00,food,570,Expense
03/18/2017 09:41:00,food,3100,Expense
03/18/2017 09:41:00,food,1600,Expense
03/19/2017 13:28:00,subscription,2960,Expense
03/20/2017 11:45:00,household,4500,Expense
03/22/2017 06:57:00,transportation,6000,Expense
03/22/2017 23:10:00,transportation,300,Expense
03/22/2017 23:10:00,transportation,200,Expense
03/22/2017 23:11:00,transportation,180,Expense
03/22/2017 23:11:00,transportation,330,Expense
03/22/2017 23:14:00,household,5000,Expense
03/22/2017 23:16:00,transportation,500,Expense
03/22/2017 23:18:00,transportation,200,Expense
03/23/2017 13:49:00,other,14990,Expense
03/23/2017 22:03:00,food,600,Expense
03/23/2017 22:04:00,family,30000,Expense
03/25/2017 09:14:00,food,600,Expense
03/25/2017 13:41:00,health,1500,Expense
03/25/2017 14:49:00,transportation,9000,Expense
03/25/2017 14:50:00,gpay reward,60,Expense
03/25/2017 14:50:00,food,200,Expense
03/25/2017 14:50:00,health,290,Expense
03/25/2017 14:50:00,health,1100,Expense
03/26/2017 13:43:00,food,600,Expense
03/26/2017 19:25:00,household,7860,Expense
03/27/2017 21:25:00,food,600,Expense
03/27/2017 21:25:00,household,2600,Expense
03/28/2017 11:59:00,food,120,Expense
03/30/2017 20:15:00,interest,5080,Expense
03/30/2017 20:15:00,household,2450,Expense
03/31/2017 10:20:00,transportation,300,Expense
03/31/2017 21:00:00,transportation,150,Expense
03/31/2017 21:01:00,household,25000,Expense
03/31/2017 21:02:00,transportation,150,Expense
03/31/2017 21:03:00,food,4950,Expense
03/31/2017 21:06:00,transportation,300,Expense
03/31/2017 21:07:00,transportation,300,Expense
03/31/2017 21:08:00,transportation,600,Expense
03/31/2017 22:08:00,salary,561020,Expense
04/01/2017 00:00:00,food,400,Expense
04/02/2017 00:00:00,food,300,Expense
04/02/2017 00:00:00,food,530,Expense
04/02/2017 00:00:00,food,600,Expense
04/02/2017 00:00:00,apparel,380,Expense
04/03/2017 00:00:00,food,200,Expense
04/04/2017 00:00:00,food,450,Expense
04/05/2017 00:00:00,subscription,2960,Expense
04/06/2017 00:00:00,food,250,Expense
04/06/2017 00:00:00,food,640,Expense
04/07/2017 00:00:00,food,250,Expense
04/07/2017 00:00:00,subscription,27000,Expense
04/07/2017 00:00:00,transportation,600,Expense
04/07/2017 00:00:00,food,350,Expense
04/07/2017 00:00:00,food,640,Expense
04/08/2017 00:00:00,food,680,Expense
04/08/2017 00:00:00,subscription,29990,Expense
04/08/2017 00:00:00,gpay reward,110,Expense
04/09/2017 00:00:00,food,400,Expense
04/10/2017 00:00:00,subscription,27000,Expense
04/10/2017 00:00:00,health,500,Expense
04/10/2017 00:00:00,family,4000,Expense
04/12/2017 00:00:00,household,9370,Expense
04/12/2017 00:00:00,household,9900,Expense
04/12/2017 00:00:00,food,1200,Expense
04/12/2017 00:00:00,food,690,Expense
04/12/2017 00:00:00,gpay reward,60,Expense
04/12/2017 00:00:00,food,500,Expense
04/12/2017 00:00:00,food,350,Expense
04/12/2017 00:00:00,subscription,1100,Expense
04/12/2017 00:00:00,maturity amount,140860,Expense
04/14/2017 20:04:00,family,50000,Expense
04/16/2017 16:30:00,subscription,1920,Expense
04/17/2017 19:56:00,family,14970,Expense
04/17/2017 19:56:00,food,10760,Expense
04/18/2017 13:19:00,food,640,Expense
04/18/2017 18:20:00,food,200,Expense
04/20/2017 14:03:00,food,640,Expense
04/20/2017 20:42:00,household,62168,Expense
04/21/2017 00:00:00,subscription,2610,Expense
04/21/2017 20:26:00,health,400,Expense
04/22/2017 07:26:00,food,2050,Expense
04/22/2017 09:06:00,food,200,Expense
04/22/2017 09:06:00,transportation,300,Expense
04/23/2017 23:52:00,food,400,Expense
04/23/2017 23:52:00,food,150,Expense
04/24/2017 23:51:00,other,1700,Expense
04/25/2017 09:20:00,food,640,Expense
04/25/2017 09:21:00,transportation,300,Expense
04/25/2017 09:21:00,transportation,200,Expense
04/25/2017 09:21:00,transportation,100,Expense
04/25/2017 10:30:00,food,240,Expense
04/26/2017 11:25:00,gift,3850,Expense
04/27/2017 09:35:00,food,640,Expense
04/28/2017 11:17:00,food,300,Expense
04/28/2017 11:17:00,subscription,1490,Expense
04/30/2017 08:31:00,food,640,Expense
04/30/2017 08:32:00,food,170,Expense
04/30/2017 19:53:00,food,1100,Expense
04/30/2017 21:02:00,food,2210,Expense
04/30/2017 21:03:00,food,250,Expense
04/30/2017 21:03:00,transportation,300,Expense
04/30/2017 21:08:00,salary,569570,Expense
04/30/2017 23:04:00,food,100,Expense
05/01/2017 00:00:00,subscription,3010,Expense
05/01/2017 00:00:00,equity mutual fund a,10000,Expense
05/01/2017 00:00:00,recurring deposit,10000,Expense
05/01/2017 00:00:00,household,1000,Expense
05/01/2017 00:00:00,food,310,Expense
05/02/2017 00:00:00,transportation,3300,Expense
05/02/2017 00:00:00,equity mutual fund a,10000,Expense
05/02/2017 00:00:00,recurring deposit,10000,Expense
05/02/2017 00:00:00,food,100,Expense
05/02/2017 00:00:00,transportation,400,Expense
05/03/2017 00:00:00,recurring deposit,10000,Expense
05/03/2017 00:00:00,equity mutual fund a,10000,Expense
05/03/2017 00:00:00,transportation,200,Expense
05/03/2017 00:00:00,food,9490,Expense
05/03/2017 00:00:00,household,1400,Expense
05/03/2017 00:00:00,apparel,100,Expense
05/03/2017 00:00:00,food,300,Expense
05/03/2017 00:00:00,transportation,300,Expense
05/04/2017 00:00:00,recurring deposit,10000,Expense
05/04/2017 00:00:00,equity mutual fund a,10000,Expense
05/05/2017 00:00:00,food,450,Expense
05/05/2017 00:00:00,food,200,Expense
05/05/2017 00:00:00,food,330,Expense
05/05/2017 00:00:00,equity mutual fund a,10000,Expense
05/05/2017 00:00:00,recurring deposit,10000,Expense
05/06/2017 00:00:00,food,200,Expense
05/06/2017 00:00:00,health,180,Expense
05/06/2017 00:00:00,health,1900,Expense
05/06/2017 00:00:00,equity mutual fund a,10000,Expense
05/06/2017 00:00:00,family,25000,Expense
05/06/2017 00:00:00,recurring deposit,10000,Expense
05/06/2017 00:00:00,food,1800,Expense
05/07/2017 00:00:00,food,1150,Expense
05/07/2017 00:00:00,food,1000,Expense
